,halfR,halfM
0,0.021989285714285715,-0.009969642857142856
1,0.021989285714285715,-0.009969642857142856
2,0.01238185975609756,0.0049096798780487805
3,0.01238185975609756,0.0049096798780487805
4,0.08263670741023682,0.003540412528647823
5,0.04894241486068111,-0.013306733746130032
6,0.018175837320574165,0.0020765550239234447
